#CODE,NAME,GEOCODE lat,GEOCODE lng
8744223,FRANCARVILLE MOULIN RN,,
8739325,FRANCE MINIATURE,48.750000,1.950000
8080315,FRANCFORT,51.000000,9.000000
8772270,FRANCHEVILLE,45.733300,4.766700
8798289,FRANCONVILLE CROIXROUGE,,
8727607,FRANCONVILLE PLESSIS BD,48.980000,2.230000
8080379,FRANKFURT AEROPORT,51.000000,9.000000
8080315,FRANKFURT AM MAIN HBF,51.000000,9.000000
8013889,FRANKFURT AN DER ODER,,
8080083,FRANKFURT FLU FERNBAHNH,,
8771830,FRANOIS,47.233300,5.933300
8771513,FRASNE,46.716700,6.083300
8740573,FREBECOURT,,
8714807,FREBECOURT ARRET,48.383300,5.666700
8761867,FRECHETS AURE,42.933300,0.366700
8080324,FREIBURG BREISGAU HBF,51.000000,9.000000
8080326,FREILASSING,51.000000,9.000000
8711389,FREINVILLE SEVRAN,48.933300,2.533300
8719139,FREISTROFF,49.283300,6.483300
8775750,FREJUS,43.000000,6.000000
8775751,FREJUS GARE AUTOTRAIN,43.000000,6.000000
8714630,FREMIFONTAINE,48.266700,6.683300
8744418,FRENOUVILLE CAGNY,49.150000,-0.250000
8727665,FREPILLON,49.050000,2.216700
8718545,FRESNE ST MAMES,47.500000,5.900000
8729629,FRESNOY LE GRAND,49.950000,3.416700
8731634,FRESNOY LES ROYE,49.733300,2.783300
8714455,FRESSE,47.866700,6.791700
8740588,FRESSE LA HARDOYE,48.016700,6.583300
8734546,FRESSIES,50.250000,3.200000
8757453,FRETEVAL MOREE,47.883300,1.416700
8728664,FRETIN NORD,50.533300,3.083300
8734221,FREVIN CAPELLE,50.350000,2.650000
8740767,FREYSSENET,,
8585410,FRIBOURG,47.000000,8.000000
8585907,FRICK,47.000000,8.000000
8080333,FRIEDBERG,51.000000,9.000000
8506998,FRIEDRICHSHAFEN MITTE S,,
8080327,FRIEDRICHSHAFEN STADT,,
8181417,FRIESACH,47.200000,13.200000
8721571,FROHMUHL,48.900000,7.283300
8744894,FROISSY,,
8759236,FROMENTAL,46.166700,1.400000
8744807,FROMENTEL EMBT,48.700000,-0.283300
8732074,FROMENTINE,46.900000,-2.150000
8711234,FROMY,49.600000,5.250000
8714224,FRONCLES,48.300000,5.150000
8761997,FRONTENAC,44.550000,1.983300
8771375,FRONTENAUD,46.550000,5.300000
8753648,FRONTENAUD HUICHARDS,,
8753647,FRONTENAUD MAIRIE,,
8774162,FRONTENEX,45.633300,6.283300
8777355,FRONTIGNAN,43.450000,3.750000
8710749,FRONVILLE MAIRIE,48.400000,5.150000
8717507,FRONVILLE ST URBAIN,48.400000,5.150000
8714107,FROUARD,48.750000,6.166700
8724175,FROYENNES,50.600000,3.250000
8773186,FRUGIERES LE PIN,45.266700,3.500000
8585725,FRUTIGEN,47.000000,8.000000
8747387,FRYNAUDOUR,46.050000,1.283300
7171331,FUENTE DE SAN ESTERBAN,40.000000,-4.000000
7171333,FUENTES DE ONORO,40.000000,-4.000000
8080330,FULDA,51.000000,9.000000
8717209,FUMAY,49.983300,4.700000
8758658,FUMEL,44.333300,1.100000
8746211,FUMEL PLACE GAMBETTA,,
8746210,FUMEL USINE,,
8776203,FURIANI,42.650000,9.416700
8732409,FUTUROSCOPE,46.680000,0.360000
8751616,GABARRET,,
8776544,GADAGNE,43.933300,4.933300
8714647,GAGES LE PONT RN,,
8778373,GAGES MAIRIE,44.400000,2.750000
8713882,GAGES RELAIS,,
8711351,GAGNY,48.883300,2.533300
9494345,GAIA,,
8761525,GAILLAC,44.016700,1.883300
8713832,GAILLAC D AVEYRON RN,,
8717752,GAILLAC PL LIBERATION,,
8758132,GAILLAN,45.316700,-0.950000
8741562,GAILLON AUBEVOYE,49.166700,1.333300
8761869,GALIAX,43.616700,0.016700
8761870,GALIE,42.983300,0.633300
8713439,GALIMAS,,
8383138,GALLARATE,42.830000,12.830000
8777513,GALLARGUES,43.000000,1.883300
8769463,GALUZOT,46.633300,4.366700
8721233,GAMBSHEIM,48.700000,7.883300
8777551,GAMMAL,44.283300,4.100000
8767261,GAN,43.230000,0.390000
8888920,GAND,50.830000,4.000000
8719174,GANDRANGE AMNEVILLE,49.266700,6.133300
8773240,GANNAT,46.000000,3.133300
8731326,GANNES,49.566700,2.433300
8776300,GAP,44.566700,6.083300
8739343,GARANCIERES LA QUEUE,48.816700,1.750000
8738225,GARCHES MARNES COQUETTE,48.841700,2.183300
8769143,GARCHIZY,47.050000,3.100000
8775142,GARDANNE,43.450000,5.466700
8758423,GARDONNE,44.833300,0.350000
9900001,GARE AUSTERLITZ,,
8768666,GARE DE BERCY,48.866700,2.333300
9900003,GARE DE LYON,,
8775858,GARE DE LYON RER A,48.850000,2.453300
8768603,GARE DE LYON RER D,48.849800,2.452200
8711300,GARE DE PARIS EST,48.900000,2.333300
9900003,GARE DE PARIS LYON,,
9900002,GARE DU NORD,,
8727102,GARE DU NORD RER B D,48.915000,2.333300
8739100,GARE PARIS MONTPARNASSE,48.864700,2.334300
8711386,GARGAN,43.983300,1.083300
8738156,GARGENVILLE,49.000000,1.816700
8741085,GARGENVILLE MAIRIE,49.000000,1.816700
8727619,GARGES SARCELLES,48.966700,2.416700
8746487,GARLIN,,
8717081,GAUD,,
8749122,GAURIAGUET,45.033300,-0.400000
8744341,GAUSSAN D,,
8766683,GAVARNIE,43.000000,0.000000
8739334,GAZERAN,48.633300,1.766700
8758240,GAZINET CESTAS,44.733300,-0.683300
8080344,GEISLINGEN STEIGE,51.000000,9.000000
8721225,GEISPOLSHEIM,48.500000,7.600000
8080346,GELSENKIRCHEN HBF,51.000000,9.000000
8585578,GELTERKINDEN,47.000000,8.000000
8771384,GEMEAUX,47.466700,5.266700
8744288,GEMIL MAIRIE,,
8383217,GEMONA DEL FRIULI,42.830000,12.830000
8080347,GEMUENDEN MAIN,51.000000,9.000000
8728680,GENECH,50.533300,3.216700
8769465,GENELARD,46.533300,4.366700
8777579,GENERAC,43.750000,4.316700
8383335,GENES,42.830000,12.830000
8585444,GENEVE,46.200000,6.100000
8585991,GENEVE AEROPORT,47.000000,8.000000
8774592,GENEVE EAUX VIVES,50.000000,3.000000
8718523,GENEVREUILLE,47.666700,6.383300
8771331,GENLIS,47.233300,5.216700
8727120,GENNEVILLIERS,48.933300,2.300000
8798250,GENNEVILLIERS GRESILLON,,
8777521,GENOLHAC,44.350000,4.016700
8383334,GENOVA BRIGNOLE,42.830000,12.830000
8383335,GENOVA PIAZZA PRINCIPE,42.830000,12.830000
8888920,GENT,50.830000,4.000000
8775865,GENTILLY,48.816700,2.333300
8744897,GER  RN ROND POINT,,
8714485,GERARDMER,48.066700,6.883300
8714445,GERARDMER,47.966700,6.833300
8747679,GERARDMER LA MAUSELAINE,,
8747680,GERARDMER LES BAS RUPT,,
8714123,GERBEVILLER,48.500000,6.516700
8747678,GERBEVILLER FOCH,,
8740562,GERBEVILLER R GAMBETTA,48.500000,6.516700
8717158,GERMAINE,49.116700,4.033300
8771399,GERMIGNEY,47.010000,5.660000
7171794,GERONA,40.000000,-4.000000
8721425,GERTWILLER,48.416700,7.483300
8773404,GERZAT,45.833300,3.083300
8747630,GESTEL,47.800000,-3.450000
8721334,GETIGNE CENTRE,47.066700,-1.250000
8711738,GEVIGNEY,47.800000,5.933300
8771350,GEVREY CHAMBERTIN,47.233300,4.950000
8774527,GEX CENTRE,46.316700,6.066700
8755691,GEX VERTES CAMPAGNES,46.333300,6.066700
8764188,GIAT,45.866700,2.400000
8768429,GIEN,47.700000,2.633300
8775500,GIENS,43.116700,5.933300
8757687,GIEVRES,47.250000,1.650000
8775887,GIF SUR YVETTE,48.683300,2.133300
8777300,GIGNAC,43.600000,3.883300
8759432,GIGNAC CRESSENSAC LOT,45.000000,1.450000
7171159,GIJON,40.000000,-4.000000
8738163,GILLES GUAINVILLE,48.916700,1.500000
8771857,GILLEY,47.016700,6.433300
8769486,GILLY SUR LOIRE,46.616700,3.783300
8746281,GIMAT,,
8761177,GIMONT CAHUZAC,43.700000,0.783300
8716620,GIMONT HALLES,,
8383787,GIOIA TAURO,42.830000,12.830000
8758285,GIRONDE,49.850000,4.383300
8773453,GIROUX,45.616700,3.533300
8738124,GISORS,49.283300,1.966700
8383425,GIULIANOVA,42.830000,12.830000
8717213,GIVET,50.100000,4.766700
8772243,GIVORS CANAL,45.583300,4.766700
8772240,GIVORS VILLE,45.600000,4.733300
8772520,GIVRY,46.800000,4.766700
8729717,GIZY,49.600000,3.766700
7070400,GLASGOW CENTRAL,51.500000,-0.117000
5151519,GLIWICE O,,
8741534,GLOS MONTFORT,49.350000,0.650000
8743078,GODERVILLE,,
8080355,GOEPPINGEN,51.000000,9.000000
8006085,GOERLITZ,,
8585689,GOESCHENEN,47.000000,8.000000
8775764,GOLFE JUAN VALLAURIS,43.583300,7.050000
8761808,GOLFECH,44.116700,0.866700
8181304,GOLLING ABTENAU,47.200000,13.200000
8774747,GONCELIN,45.333300,5.983300
8721513,GONDREXANGE,48.683300,6.933300
8740740,GONDREXANGE CENTRE,48.683300,6.933300
8746475,GONDRIN,,
8775539,GONFARON,43.316700,6.283300
8585619,GOPPENSTEIN,47.000000,8.000000
8748143,GORGES,47.100000,-1.300000
8721524,GOSSELMING,48.783300,7.000000
8740713,GOSSELMING POSTE,48.783300,7.000000
8016051,GOTHA,,
8080356,GOTTINGEN,51.000000,9.000000
8181545,GOTZIS,47.200000,13.200000
8717337,GOUAUX DE LUCHON,,
8758631,GOULENS,44.100000,0.666700
8717697,GOURDAN POLIGNAN LYCEE,,
8761314,GOURDON,44.783300,1.416700
8767200,GOURETTE,43.300000,-0.366700
8747349,GOURIN,48.133300,-3.600000
8747380,GOURLAND,48.550000,-3.150000
8738129,GOURNAY FERRIERES,49.483300,1.733300
8733815,GOURZON,48.550000,5.083300
8714809,GOUSSAINCOURT,48.483300,5.700000
8727624,GOUSSAINVILLE,49.016700,2.466700
8764112,GOUTTIERES,46.066700,2.766700
8744711,GOUVILLE,49.050000,-1.433300
8761701,GOUX,1000.000000,1000.000000
8715800,GOUZON,46.183300,2.233300
8721427,GOXWILLER,48.433300,7.483300
8729988,GOYENCOURT,49.716700,2.766700
8721224,GRAFFENSTADEN,48.533300,7.716700
8718113,GRAFFENWALD,47.816700,7.250000
8761537,GRAGNAGUE,43.683300,1.583300
8761305,GRAMAT,44.766700,1.816700
8716552,GRAMAT VILLE,,
7171050,GRANADA,40.000000,-4.000000
8768135,GRAND BOURG,1000.000000,1000.000000
8771859,GRAND COMBE CHATELEU,47.000000,6.550000
8777525,GRAND COMBE LA PISE,44.250000,3.650000
8772631,GRAND CROIX,45.500000,4.550000
9903147,GRAND STADE,,
8744406,GRANDCAMP MAISY,49.266700,-0.700000
8714321,GRANDCHAMP,47.725000,5.450000
9903002,GRANDE ARCHE,,
8728131,GRANDE SYNTHE,51.016700,2.283300
8772185,GRANDRIS FOLLETIERE,46.033300,4.483300
8731373,GRANDVILLIERS,49.683300,2.066700
8776957,GRANE,44.716700,4.933300
7171791,GRANOLLERS CENTRO,40.000000,-4.000000
8744768,GRANVILLE,48.833300,-1.600000
8775772,GRASSE,43.666700,6.866700
8718515,GRATTERY,47.666700,6.083300
8778127,GRAU D AGDE,43.316700,3.466700
8744308,GRAULHET PLACE JOURDAIN,,
8728124,GRAVELINES,50.983300,2.125000
8776533,GRAVESON MAILLANE,43.850000,4.766700
8739364,GRAVIGNY BALIZY,49.050000,1.166700
8718557,GRAY,47.450000,5.583300
8743865,GRAY GARE ROUTIERE,,
8181777,GRAZ HBF,47.200000,13.200000
8741160,GREMONVILLE,49.666700,0.833300
8744914,GRENADE  MAIRIE,,
8767102,GRENADE SUR L ADOUR,43.850000,-0.383300
8585598,GRENCHEN NORD,47.000000,8.000000
8585178,GRENCHEN SUD,47.000000,8.000000
8774700,GRENOBLE,45.166700,5.716700
8733552,GRENOBLE GARE ROUTIERE,45.166700,5.716700
8774740,GRENOBLE UNIV GIERES,45.183300,5.783300
8774515,GRENY,46.200000,5.933300
8774946,GRESIN,46.100000,5.883300
8721459,GRESSWILLER,48.533300,7.433300
8774610,GRESY SUR AIX,45.716700,5.883300
8774161,GRESY SUR ISERE,45.600000,6.250000
8743304,GRETZ ARMAINVIL NOCTIL,,
8711601,GRETZ ARMAINVILLIERS,48.733300,2.733300
8714808,GREUX,48.450000,5.683300
8731647,GREZ GAUDECHART,49.633300,1.966700
8721387,GRIESBACH,48.883300,7.683300
8740725,GRIESBACH MOULIN,48.816700,7.783300
8724006,GRIGNAN SALLE DES FETES,,
8768137,GRIGNY CENTRE,48.650000,2.383300
8772229,GRIGNY LE SABLON,45.616700,4.783300
8774532,GRILLY,46.333300,6.116700
8761167,GRISOLLES,43.800000,1.216700
8746286,GRISOLLES CASERNE POMPI,,
8731637,GRIVILLERS,49.650000,2.733300
8774624,GROISY THORENS CAILLE,46.016700,6.183300
8727659,GROS NOYER ST PRIX,49.016700,2.266700
8719960,GROS REDERCHING,49.066700,7.216700
8727636,GROSLAY,48.983300,2.350000
8383332,GROSSETO,42.830000,12.830000
8778110,GRUISSAN PLAGE,43.183300,3.000000
7171702,GUADALAJARA,40.000000,-4.000000
9494019,GUARDA,39.500000,-8.000000
8767802,GUCHAN,42.850000,0.350000
8767800,GUCHEN,42.866700,0.333300
8744000,GUCHEN EGLISE,,
8714226,GUDMONT,48.350000,1000.000000
8710745,GUDMONT CENTRE,48.350000,1000.000000
8746299,GUECELARD BELLE ETOILE,,
8736550,GUECELARD EGLISE,47.883300,0.133300
8756509,GUEMAR POSTE,,
8080366,GUENZBURG,51.000000,9.000000
8746254,GUER AUTOCAR,,
8733520,GUER COETQUIDAN,47.950000,-1.983300
8711626,GUERARD CELLE SUR MORIN,48.816700,2.966700
8759760,GUERET,46.166700,1.783300
8741776,GUERET GARE ROUTIERE,,
8080362,GUETERSLOH HBF,51.000000,9.000000
8767345,GUETHARY,43.400000,-1.566700
8718245,GUEWENHEIM,47.750000,7.083300
8746502,GUEYZE,,
8747115,GUICHEN BOURG DES COMP,47.983300,-1.933300
8717173,GUIGNICOURT AISNE,49.433300,3.966700
8733695,GUILHERAND GRANGES,44.930000,1000.000000
8731345,GUILLAUCOURT,49.850000,2.633300
8750095,GUILLERVAL CENTRE,,
8754512,GUILLERVAL GARE,48.366700,2.150000
8733293,GUILLERVAL MONDESIR,48.366700,2.150000
8776350,GUILLESTRE,44.666700,6.616700
8747429,GUIMILIAU,48.483300,-4.000000
8747320,GUINGAMP,48.550000,-3.150000
8747469,GUISCRIFF,48.050000,-3.650000
8741427,GUISCRIFF CINQ CHEMINS,48.050000,1000.000000
8758261,GUJAN MESTRAS,44.633300,-1.066700
8721322,GUNDERSHOFFEN,48.900000,7.666700
8740726,GUNDERSHOFFEN AU CYGNE,48.816700,7.783300
8718238,GUNSBACH GRIESBACH,48.050000,7.183300
8746361,GUNTZVILLER,,
8767273,GURMENCON,43.150000,-0.600000
8723217,GUZET NEIGE,100.000000,1000.000000
8723218,GUZET ROC BLANC,1000.000000,1000.000000
5555504,GYOER,47.000000,20.000000
8484285,HAARLEM,52.500000,5.750000
8745165,HABAS,,
8718208,HABSHEIM,47.700000,7.416700
8729752,HACHETTE,50.200000,1000.000000
8741994,HADANCOURT,49.190000,1.860000
8080383,HAGEN HBF,51.000000,9.000000
8767189,HAGETMAU,,
8719111,HAGONDANGE,49.266700,6.150000
8721305,HAGUENAU,48.816700,7.783300
8888143,HALLE,50.830000,4.000000
8023002,HALLE SAALE HBF,,
8731633,HALLU CHILLY,49.783300,2.800000
8767364,HALSOU LARRESSORE,43.366700,-1.416700
8734226,HAM EN ARTOIS,50.616700,2.483300
8731349,HAM SOMME,49.716700,3.166700
8080400,HAMBOURG,51.000000,9.000000
8080403,HAMBURG ALTONA,51.000000,9.000000
8080402,HAMBURG DAMMTOR,51.000000,9.000000
8080401,HAMBURG HAR,51.000000,9.000000
8080400,HAMBURG HBF,51.000000,9.000000
8080394,HAMM,51.000000,9.000000
8719313,HAN SUR NIED,48.983300,6.433300
8080389,HANAU,51.000000,9.000000
8731311,HANGEST,49.983300,2.066700
8080390,HANNOVER HBF,51.000000,9.000000
8080390,HANOVRE,51.000000,9.000000
8747403,HANVEC,48.300000,-4.183300
8741330,HARFLEUR,49.500000,0.200000
8741370,HARFLEUR HALTE,49.500000,0.200000
8711752,HARGARTEN AUX MINES,49.216700,6.600000
8719314,HARGARTEN FALCK,49.266700,6.466700
8731333,HARGICOURT PIERREPONT,49.716700,2.533300
8718102,HASENRAIN,47.750000,7.333300
8888835,HASSELT,50.830000,4.000000
8719272,HATRIZE,49.200000,5.916700
8731526,HATTENCOURT,49.766700,2.766700
8721250,HATTMATT,48.783300,7.416700
8728609,HAUBOURDIN,50.600000,2.983300
8080426,HAUSACH,51.000000,9.000000
8728189,HAUSSMANN ST LAZARE,48.866700,2.333300
8767174,HAUTACAM,43.016700,-0.100000
8774164,HAUTELUCE,45.683300,6.383300
8729556,HAUTMONT,50.216700,3.966700
8719123,HAYANGE,49.350000,6.050000
8717210,HAYBES,49.983300,4.700000
8728630,HAZEBROUCK,50.716700,2.533300
8767142,HECHES,43.033300,0.450000
8484307,HEERLEN,52.500000,5.750000
5555513,HEGYESHALOM,47.000000,20.000000
8080405,HEIDELBERG HBF,51.000000,9.000000
8721462,HEILIGENBERG MOLLKIRCH,48.533300,7.400000
8731639,HEILLES MOUCHY,49.350000,2.266700
8731605,HEILLY,49.950000,2.533300
8728606,HELLEMMES,50.616700,3.116700
8484313,HELMOND,52.500000,5.750000
8080406,HELMSTEDT,51.000000,9.000000
8721514,HEMING,48.700000,6.950000
8767700,HENDAYE,43.358300,-1.775000
8734515,HENIN BEAUMONT,50.416700,2.933300
8747625,HENNEBONT,47.800000,-3.283300
8714602,HENNECOURT,48.216700,6.283300
8741403,HENRIDORFF,,
8747454,HENVIC CENTRE,48.633300,-3.933300
8741432,HENVIC PONT DE LA CORDE,48.633300,-3.933300
8719367,HERBITZHEIM,49.016700,7.083300
8738188,HERBLAY,49.000000,2.166700
8731369,HERCHIES,49.500000,2.016700
8767167,HERES,43.550000,0.000000
8080441,HERFORD,51.000000,9.000000
8718450,HERICOURT,47.583300,6.783300
8768243,HERICY,48.450000,2.766700
8711762,HERMERSWILLER,48.933300,7.916700
8731358,HERMES BERTHECOURT,49.366700,2.233300
8719338,HERNY,49.000000,6.483300
8721234,HERRLISHEIM BAS RHIN,48.733300,7.900000
8718232,HERRLISHEIM PRES COLMAR,48.016700,7.316700
8711768,HERTZING,48.683300,6.950000
8731710,HESDIGNEUL,50.650000,1.700000
8731722,HESDIN,50.466700,2.183300
8711749,HESTROFF,49.266700,6.433300
8719116,HETTANGE GRANDE,49.400000,6.150000
8714259,HEUILLEY COTTON,47.766700,5.366700
8711722,HEUILLEY LE GRAND,47.750000,5.400000
8740589,HIELLE LEPANGE,48.016700,6.583300
8714622,HIELLE RUPT,,
8762013,HIIS,43.133300,0.100000
8080413,HILDESHEIM,51.000000,9.000000
8775631,HIPPODROME COTE D AZUR,43.600000,7.250000
8729506,HIRSON,49.900000,4.050000
8732433,HIRSON ECOLES,49.916700,4.083300
8761882,HIS,43.033300,0.916700
8721216,HOCHFELDEN,48.783300,7.566700
8721341,HOELSCHLOCH,48.916700,7.766700
8733851,HOENHEIM TRAM,48.616700,7.750000
8721368,HOERDT,48.700000,7.783300
8080419,HOF HBF,51.000000,9.000000
8721344,HOFFEN,48.933300,7.950000
8181547,HOHENEMS,47.200000,13.200000
8719214,HOLACOURT,48.966700,6.550000
8721451,HOLTZHEIM,48.550000,7.633300
8719135,HOMBOURG BUDANGE,49.300000,6.333300
8740677,HOMBOURG CHAPELLE,49.133300,6.766700
8719327,HOMBOURG HAUT,49.133300,6.766700
8740678,HOMBOURG LA SAPINIERE,49.133300,6.766700
8740679,HOMBOURG TILLEULS,49.133300,6.766700
8080447,HOMBURG HBF SAAR,51.000000,9.000000
8719169,HOMECOURT,49.266700,5.866700
8721517,HOMMARTING,48.733300,7.150000
8746360,HOMMARTING TILLEULS,,
8744426,HONFLEUR,49.150000,0.233300
8080434,HORNBERG SCHWARZW,51.000000,9.000000
8714214,HORTES,47.833300,5.550000
8767300,HOSSEGOR,43.483300,-1.483300
8739346,HOUDAN,48.850000,1.550000
8714147,HOUDEMONT,48.650000,6.183300
8746551,HOUEILLES,,
8738640,HOUILLES CARRIERES,48.916700,2.200000
8743288,HOUILLES NOCTILIEN,,
8744440,HOULGATE,49.300000,-0.066700
8715234,HOULGATE CENTRE,49.300000,-0.066700
8727998,HUMES RN,1000.000000,1000.000000
8719354,HUNDLING,49.100000,6.983300
8721345,HUNSPACH,48.950000,7.950000
8764121,HURIEL,46.366700,2.483300
8888433,HUY NORD,50.830000,4.000000
8731621,HYENCOURT LE GRAND,49.816700,2.833300
8775562,HYERES,43.150000,6.333300
8714422,HYMONT MATTAINCOURT,48.233300,6.150000
8744896,IBOS RN MERIDIEN,,
8744889,IDRON RN,,
8714408,IGNEY,48.283300,6.400000
8721510,IGNEY AVRICOURT,48.283300,6.400000
8740706,IGNEY CENTRE,48.283300,6.400000
8739356,IGNY,48.733300,2.216700
8748514,ILE D AIX,45.933300,-0.983300
8747645,ILE D HOUAT,47.483300,-3.116700
8749100,ILE D OLERON,45.850000,-0.616700
8747400,ILE D OUESSANT,48.400000,-4.483300
8732074,ILE D YEU,46.900000,-2.150000
8747463,ILE DE BATZ,48.733300,-3.983300
8747386,ILE DE BREHAT,48.766700,-3.050000
8747600,ILE DE GROIX,47.750000,-3.366700
8747645,ILE DE HOEDIC,47.483300,-3.116700
8732076,ILE DE NOIRMOUTIER,47.008300,-2.225000
8775500,ILE DE PORQUEROLLES,43.116700,5.933300
8775500,ILE DE PORT CROS,43.116700,5.933300
8748500,ILE DE RE,46.166700,-1.150000
8775500,ILE DU LEVANT,43.116700,5.933300
8747400,ILE MOLENE,48.400000,-4.483300
8786084,ILE ROUSSE,1000.000000,1000.000000
8778456,ILLE SUR TET,42.716700,2.600000
8718220,ILLFURTH,47.666700,7.266700
8739443,ILLIERS COMBRAY,48.300000,1.300000
8736792,IMBSHEIM,48.800000,7.450000
8721580,IMLING,48.716700,7.016700
8383336,IMPERIA ONEGLIA,42.830000,12.830000
8383337,IMPERIA PORTO MAURIZIO,42.830000,12.830000
8769645,IMPHY,46.916700,3.216700
8749993,IMPHY LE GRAND VERNAY,,
8749995,IMPHY SQUARE LAMARTINE,,
8744985,INCARVILLE,49.233300,1.183300
8730387,INGERSHEIM SCOLAIRE,48.100000,7.300000
8711761,INGOLSHEIM,48.966700,7.933300
8720161,INGRANDES INDRE,46.600000,0.966700
8748436,INGRANDES SUR LOIRE,47.400000,-0.916700
8757513,INGRANDES SUR VIENNE,46.866700,0.566700
8721378,INGWILLER,48.866700,7.483300
8181522,INNSBRUCK HBF,47.200000,13.200000
8585332,INTERLAKEN OST,47.000000,8.000000
8585333,INTERLAKEN WEST,47.000000,8.000000
8739303,INVALIDES,48.866700,2.333300
8719356,IPPLING,49.100000,7.000000
8719324,IRE LE SEC,49.483300,5.383300
7171118,IRUN,43.350000,-1.800000
8771385,IS SUR TILLE,47.516700,5.100000
8734227,ISBERGUES,50.633300,2.400000
8711661,ISLES ARMENTIERES CONG,49.000000,3.016700
8775605,ISOLA,43.700000,7.250000
8773420,ISSOIRE,45.516700,3.533300
8739566,ISSOIRE LYCEE DEVILLE,45.550000,3.250000
8739567,ISSOIRE LYCEE MURAT,45.550000,3.250000
8738157,ISSOU PORCHEVILLE,49.000000,1.783300
8759706,ISSOUDUN,47.100000,1.700000
8730464,ISSOUDUN PLACE GARE,46.950000,2.000000
8739307,ISSY,48.816700,2.266700
8739330,ISSY VAL DE SEINE,48.810000,1000.000000
8775341,ISTRES,43.450000,5.016700
8757740,ITEUIL CENTRE,46.483300,0.316700
8767366,ITXASSOU,43.316700,-1.400000
8754530,IVRY SUR SEINE,48.816700,2.383300
8734539,IWUY,50.233300,3.316700
8761863,IZAUX,43.066700,0.383300
8741371,J MONOD LA DEMIE LIEUE,49.550000,0.200000
8764527,JALEYRAC SOURNIAC,45.266700,2.383300
8747133,JANZE,48.000000,-1.483300
8749147,JARNAC CHARENTE,45.550000,-0.216700
8740559,JARNY HOTEL DE VILLE,49.150000,1000.000000
8774753,JARRIE VIZILLE,45.083300,5.766700
8714101,JARVILLE LA MALGRANGE,48.666700,6.216700
8759408,JASSONNEIX,45.533300,2.166700
8767363,JATXOU,43.383300,-1.433300
8757521,JAUNAY CLAN,46.683300,0.366700
8727201,JAUX,49.383300,2.766700
8739306,JAVEL,48.866700,2.333300
8714473,JEANMENIL,48.333300,6.683300
8888640,JEMELLE,50.830000,4.000000
8181509,JENBACH,47.200000,13.200000
8727991,JESSAINS EGLISE,48.300000,4.583300
8711792,JEUGNY EGLISE,48.133300,4.033300
8729501,JEUMONT,50.233300,4.100000
8774357,JEURRE VAUX,46.366700,5.716700
8773169,JOB,45.616700,3.750000
8719170,JOEUF,49.233300,6.016700
8768324,JOIGNY,47.866700,3.350000
8717203,JOIGNY SUR MEUSE,49.833300,4.766700
8717509,JOINVILLE,48.450000,5.283300
8775814,JOINVILLE LE PONT,48.816700,2.466700
8778471,JONCET,42.566700,2.333300
8717131,JONCHERY SUR VESLE,49.333300,3.833300
8777504,JONQUIERES ET ST VINC,43.816700,4.466700
8749114,JONZAC,45.450000,-0.433300
8743735,JONZAC GARE ROUTIERE,,
8732200,JOSSELIN,47.950000,-2.550000
8746257,JOSSELIN AUTOCAR,,
8757188,JOUE LES TOURS,47.350000,0.666700
8711028,JOUE LES TOURS BERTHELO,47.350000,0.666700
8771552,JOUGNE,46.766700,6.400000
8739415,JOUY,48.516700,1.550000
8739351,JOUY EN JOSAS,48.766700,2.166700
8743091,JOUY SUR MORIN CHAMPGOU,,
8743090,JOUY SUR MORIN E LENOIR,,
8711638,JOUY SUR MORIN MARAIS,48.800000,3.266700
8743088,JOUY SUR MORIN MT MORTS,,
8755580,JOYEUSE OT,44.483300,4.233300
8775766,JUAN LES PINS,43.566700,7.100000
